Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;valor m2;Tipo Agregado
Apartamento;Flamengo;2;1;0;90;3200.0;980.0;0.0;35.55555555555556;Apartamento
Apartamento;Ipanema;2;0;0;99;3300.0;920.0;0.0;33.333333333333336;Apartamento
Apartamento;Copacabana;3;1;0;80;3100.0;700.0;1208.0;38.75;Apartamento
Apartamento;Copacabana;2;1;0;74;2600.0;1021.0;0.0;35.13513513513514;Apartamento
Apartamento;Humaitá;2;1;0;75;2900.0;926.0;90.0;38.666666666666664;Apartamento
Apartamento;Barra da Tijuca;4;3;4;250;9500.0;2800.0;523.0;38.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;80;1600.0;770.0;108.0;20.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;4;1;217;3300.0;947.0;547.0;15.2073732718894;Apartamento
Apartamento;Ipanema;4;1;3;250;12000.0;2300.0;1037.0;48.0;Apartamento
Casa;Campo Grande;2;1;2;100;1500.0;0.0;30.0;15.0;Casa
Apartamento;São Conrado;3;2;1;140;4700.0;1620.0;515.0;33.57142857142857;Apartamento
Apartamento;Barra da Tijuca;4;3;2;260;7500.0;3550.0;350.0;28.846153846153847;Apartamento
Apartamento;Laranjeiras;2;0;0;85;2100.0;700.0;95.0;24.705882352941178;Apartamento
Apartamento;Rio Comprido;2;1;0;69;1900.0;600.0;70.0;27.536231884057973;Apartamento
Apartamento;Freguesia (Jacarepaguá);1;1;0;49;1050.0;580.0;36.0;21.428571428571427;Apartamento
Apartamento;Andaraí;2;1;0;56;1900.0;607.0;89.0;33.92857142857143;Apartamento
Casa;Vargem Grande;2;1;0;70;1900.0;580.0;25.0;27.142857142857142;Casa
Apartamento;Ipanema;4;3;4;480;39000.0;9400.0;0.0;81.25;Apartamento
Apartamento;Barra da Tijuca;4;3;3;180;7000.0;1935.0;449.0;38.888888888888886;Apartamento
Apartamento;Copacabana;2;0;0;81;3000.0;770.0;159.0;37.03703703703704;Apartamento
Apartamento;Barra da Tijuca;2;1;1;88;2400.0;1313.0;0.0;27.272727272727273;Apartamento
Apartamento;Vargem Pequena;2;1;1;80;1100.0;650.0;0.0;13.75;Apartamento
Casa de Condomínio;Tanque;2;0;1;100;1500.0;160.0;80.0;15.0;Casa
Apartamento;Ipanema;3;3;3;169;9000.0;2300.0;886.0;53.25443786982248;Apartamento
Apartamento;Flamengo;4;2;2;423;12000.0;3795.0;1253.0;28.368794326241133;Apartamento
Apartamento;Quintino Bocaiúva;2;0;0;67;900.0;320.0;0.0;13.432835820895523;Apartamento
Apartamento;Leblon;3;1;0;74;3300.0;700.0;83.0;44.5945945945946;Apartamento
Apartamento;Copacabana;2;0;0;110;2800.0;800.0;120.0;25.454545454545453;Apartamento
Apartamento;Leme;1;0;0;31;1140.0;420.0;24.0;36.774193548387096;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;90;1500.0;720.0;199.0;16.666666666666668;Apartamento
Casa;Santa Teresa;5;3;0;260;7000.0;0.0;163.0;26.923076923076923;Casa
Apartamento;Barra da Tijuca;2;1;0;70;2400.0;1800.0;150.0;34.285714285714285;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;198;4500.0;1160.0;3012.0;22.727272727272727;Casa
Apartamento;Inhaúma;3;1;0;60;750.0;236.0;0.0;12.5;Apartamento
Apartamento;Glória;1;0;0;48;1400.0;480.0;20.0;29.166666666666668;Apartamento
Apartamento;Copacabana;5;1;1;400;8500.0;2160.0;365.0;21.25;Apartamento
Apartamento;Ipanema;2;1;0;45;3000.0;575.0;25.0;66.66666666666667;Apartamento
Apartamento;Pechincha;2;1;0;65;950.0;640.0;126.0;14.615384615384615;Apartamento
Apartamento;Leblon;2;0;0;100;3800.0;900.0;195.0;38.0;Apartamento
Apartamento;Grajaú;3;2;1;90;2950.0;700.0;100.0;32.77777777777778;Apartamento
Apartamento;Marechal Hermes;2;1;0;70;850.0;200.0;0.0;12.142857142857142;Apartamento
Apartamento;Grajaú;1;0;0;30;800.0;283.0;187.0;26.666666666666668;Apartamento
Apartamento;Praça Seca;2;1;1;63;1100.0;361.0;0.0;17.46031746031746;Apartamento
Apartamento;Barra da Tijuca;3;2;2;480;15000.0;2750.0;650.0;31.25;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;72;1580.0;900.0;140.0;21.944444444444443;Apartamento
Apartamento;Laranjeiras;2;0;0;51;1900.0;450.0;25.0;37.254901960784316;Apartamento
Apartamento;Botafogo;1;0;0;17;1100.0;330.0;15.0;64.70588235294117;Apartamento
Apartamento;Botafogo;3;0;0;100;6050.0;1155.0;234.0;60.5;Apartamento
Apartamento;Lagoa;2;1;1;90;2700.0;1350.0;250.0;30.0;Apartamento
Apartamento;Lagoa;3;3;3;230;6000.0;4600.0;990.0;26.08695652173913;Apartamento
Apartamento;Pechincha;2;1;1;62;1700.0;500.0;67.0;27.419354838709676;Apartamento
Apartamento;Leblon;2;2;1;113;3500.0;1365.0;387.0;30.97345132743363;Apartamento
Apartamento;Flamengo;1;0;0;49;1700.0;440.0;68.0;34.69387755102041;Apartamento
Apartamento;Méier;1;0;0;53;900.0;484.0;37.0;16.9811320754717;Apartamento
Apartamento;Vila Isabel;2;1;0;63;1300.0;500.0;0.0;20.634920634920636;Apartamento
Casa;Vila da Penha;1;0;0;40;850.0;0.0;0.0;21.25;Casa
Quitinete;Copacabana;1;0;0;30;2600.0;500.0;0.0;86.66666666666667;Apartamento
Quitinete;Copacabana;1;0;0;30;3200.0;400.0;50.0;106.66666666666667;Apartamento
Quitinete;Centro;1;0;1;15;750.0;0.0;0.0;50.0;Apartamento
Apartamento;Lagoa;3;3;1;250;11000.0;3500.0;889.0;44.0;Apartamento
Apartamento;Humaitá;3;1;0;95;2300.0;1300.0;120.0;24.210526315789473;Apartamento
Apartamento;Flamengo;1;0;0;37;2300.0;485.0;56.0;62.16216216216216;Apartamento
Apartamento;Curicica;1;1;0;45;700.0;356.0;126.0;15.555555555555555;Apartamento
Apartamento;Barra da Tijuca;2;1;0;90;2000.0;980.0;1600.0;22.22222222222222;Apartamento
Apartamento;Barra da Tijuca;1;1;1;80;1700.0;980.0;250.0;21.25;Apartamento
Casa;Vaz Lobo;1;0;0;35;400.0;0.0;0.0;11.428571428571429;Casa
Apartamento;Barra da Tijuca;2;1;1;70;2200.0;1000.0;70.0;31.428571428571427;Apartamento
Apartamento;Barra da Tijuca;4;3;1;190;5500.0;1600.0;435.0;28.94736842105263;Apartamento
Apartamento;Copacabana;3;1;0;140;3500.0;1250.0;0.0;25.0;Apartamento
Apartamento;Tijuca;1;1;1;87;1400.0;1057.0;162.0;16.091954022988507;Apartamento
Apartamento;Barra da Tijuca;4;3;2;210;5300.0;2080.0;500.0;25.238095238095237;Apartamento
Casa de Condomínio;Santíssimo;2;1;0;70;800.0;200.0;0.0;11.428571428571429;Casa
Apartamento;Méier;1;0;0;50;1000.0;390.0;16.0;20.0;Apartamento
Apartamento;Flamengo;4;1;0;240;6000.0;2050.0;701.0;25.0;Apartamento
Apartamento;Leblon;4;3;4;300;30000.0;4273.0;1557.0;100.0;Apartamento
Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;500.0;51.42857142857143;Apartamento
Casa de Condomínio;Jardim Botânico;4;4;1;380;12000.0;870.0;1290.0;31.57894736842105;Casa
Apartamento;Jardim Botânico;2;1;1;86;4100.0;830.0;257.0;47.674418604651166;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;4;203;6000.0;1200.0;420.0;29.55665024630542;Apartamento
Apartamento;Leblon;3;1;0;110;6200.0;885.0;0.0;56.36363636363637;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;3;280;11000.0;1200.0;1100.0;39.285714285714285;Casa
Apartamento;Tijuca;2;1;0;60;1800.0;420.0;0.0;30.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;140;4500.0;910.0;420.0;32.142857142857146;Apartamento
Apartamento;Andaraí;1;0;1;30;1100.0;580.0;0.0;36.666666666666664;Apartamento
Apartamento;Pechincha;2;1;0;52;700.0;420.0;35.0;13.461538461538462;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;75;2300.0;1220.0;134.0;30.666666666666668;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;55;1000.0;390.0;36.0;18.181818181818183;Apartamento
Apartamento;Água Santa;2;1;0;70;800.0;250.0;14.0;11.428571428571429;Apartamento
Apartamento;Lagoa;2;1;0;77;2700.0;1050.0;302.0;35.064935064935064;Apartamento
Apartamento;Copacabana;3;1;1;194;7500.0;1710.0;4641.0;38.65979381443299;Apartamento
Apartamento;Leblon;3;3;1;208;8000.0;1700.0;965.0;38.46153846153846;Apartamento
Quitinete;Copacabana;1;0;0;25;1200.0;318.0;0.0;48.0;Apartamento
Apartamento;Gávea;3;1;2;220;7000.0;3200.0;450.0;31.818181818181817;Apartamento
Apartamento;Barra da Tijuca;3;2;1;204;4600.0;2321.0;489.0;22.54901960784314;Apartamento
Apartamento;Barra da Tijuca;3;1;3;80;2800.0;1300.0;0.0;35.0;Apartamento
Apartamento;Leblon;4;2;2;205;15000.0;6000.0;772.0;73.17073170731707;Apartamento
Apartamento;Barra da Tijuca;3;2;1;165;6500.0;1503.0;330.0;39.39393939393939;Apartamento
Apartamento;Leblon;3;2;1;140;4500.0;2552.0;595.0;32.142857142857146;Apartamento
Apartamento;Laranjeiras;3;1;1;150;3200.0;1504.0;301.0;21.333333333333332;Apartamento
Apartamento;Moneró;1;1;0;47;1200.0;290.0;49.0;25.53191489361702;Apartamento
Apartamento;Tijuca;2;1;0;70;1850.0;748.0;48.0;26.428571428571427;Apartamento
Apartamento;Leblon;2;1;1;82;5900.0;1128.0;300.0;71.95121951219512;Apartamento
Apartamento;Grajaú;2;0;0;70;1300.0;447.0;0.0;18.571428571428573;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;2;160;1900.0;830.0;0.0;11.875;Apartamento
Apartamento;Barra da Tijuca;4;4;4;330;20000.0;1800.0;10500.0;60.60606060606061;Apartamento
Casa;Itanhangá;3;2;1;321;9000.0;1400.0;0.0;28.037383177570092;Casa
Casa;Taquara;3;1;0;100;2100.0;250.0;0.0;21.0;Casa
Apartamento;Barra da Tijuca;3;2;1;140;4900.0;1600.0;3580.0;35.0;Apartamento
Apartamento;Flamengo;2;1;1;60;3400.0;978.0;130.0;56.666666666666664;Apartamento
Apartamento;Itanhangá;2;1;1;58;900.0;500.0;212.0;15.517241379310345;Apartamento
Apartamento;Tijuca;3;1;1;106;2050.0;872.0;1008.0;19.339622641509433;Apartamento
Apartamento;Leme;1;0;0;55;2000.0;585.0;79.0;36.36363636363637;Apartamento
Casa;Campo Grande;2;1;0;100;1300.0;0.0;0.0;13.0;Casa
Apartamento;Ipanema;3;3;3;310;16000.0;3000.0;1100.0;51.61290322580645;Apartamento
Apartamento;Vila Isabel;2;1;1;79;1300.0;950.0;30.0;16.455696202531644;Apartamento
Apartamento;Barra da Tijuca;2;1;1;102;2500.0;1478.0;255.0;24.50980392156863;Apartamento
Apartamento;Copacabana;3;1;1;160;4000.0;1617.0;300.0;25.0;Apartamento
Quitinete;Copacabana;1;0;0;38;1800.0;500.0;100.0;47.36842105263158;Apartamento
Apartamento;Copacabana;1;0;0;30;1200.0;650.0;54.0;40.0;Apartamento
Apartamento;Quintino Bocaiúva;2;0;0;80;900.0;170.0;0.0;11.25;Apartamento
Apartamento;Ipanema;3;1;0;80;4000.0;1200.0;251.0;50.0;Apartamento
Apartamento;Leblon;4;2;2;300;28000.0;3480.0;0.0;93.33333333333333;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;77;2000.0;580.0;80.0;25.974025974025974;Apartamento
Apartamento;Jardim Botânico;3;2;2;145;4680.0;1296.0;317.0;32.275862068965516;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;185;2500.0;1355.0;2917.0;13.513513513513514;Apartamento
Apartamento;Barra da Tijuca;1;1;1;68;2800.0;1250.0;219.0;41.1764705882353;Apartamento
Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;196.0;42.16867469879518;Apartamento
Apartamento;Leblon;3;2;1;180;9500.0;2804.0;950.0;52.77777777777778;Apartamento
Apartamento;Copacabana;2;1;1;110;4000.0;1010.0;252.0;36.36363636363637;Apartamento
Apartamento;Botafogo;3;0;0;123;3200.0;421.0;182.0;26.016260162601625;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;180;1300.0;1635.0;320.0;7.222222222222222;Apartamento
Apartamento;Barra da Tijuca;3;2;3;120;2800.0;1280.0;360.0;23.333333333333332;Apartamento
Apartamento;Leblon;2;3;1;168;9000.0;2124.0;563.0;53.57142857142857;Apartamento
Casa de Condomínio;Campo Grande;2;2;0;100;1200.0;40.0;1.0;12.0;Casa
Apartamento;Barra da Tijuca;1;0;0;71;2100.0;1200.0;220.0;29.577464788732396;Apartamento
Apartamento;Tijuca;2;1;1;81;2350.0;849.0;80.0;29.012345679012345;Apartamento
Apartamento;Jacarepaguá;2;1;1;67;2000.0;636.0;75.0;29.850746268656717;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;3;200;3900.0;800.0;310.0;19.5;Apartamento
Apartamento;São Francisco Xavier;3;1;0;90;1900.0;210.0;160.0;21.11111111111111;Apartamento
Apartamento;Lagoa;2;1;1;56;3500.0;1490.0;323.0;62.5;Apartamento
Apartamento;Leblon;4;2;1;200;11500.0;3055.0;500.0;57.5;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1800.0;680.0;100.0;27.692307692307693;Apartamento
Casa;Barra da Tijuca;6;4;6;540;25000.0;2333.0;2900.0;46.2962962962963;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1500.0;737.0;142.0;21.428571428571427;Apartamento
Apartamento;Tijuca;3;0;0;98;1700.0;390.0;93.0;17.346938775510203;Apartamento
Apartamento;Andaraí;2;0;0;66;700.0;900.0;46.0;10.606060606060606;Apartamento
Apartamento;Ipanema;3;2;1;200;6300.0;2200.0;400.0;31.5;Apartamento
Apartamento;Pechincha;2;1;0;60;900.0;420.0;15.0;15.0;Apartamento
Apartamento;Vila Valqueire;3;2;1;129;2200.0;755.0;195.0;17.05426356589147;Apartamento
Apartamento;Santa Teresa;2;0;0;65;1400.0;600.0;0.0;21.53846153846154;Apartamento
Apartamento;Leblon;4;2;2;230;17900.0;5000.0;1000.0;77.82608695652173;Apartamento
Apartamento;Gávea;3;1;1;138;7900.0;1900.0;3418.0;57.2463768115942;Apartamento
Apartamento;São Conrado;3;2;1;150;6500.0;1800.0;0.0;43.333333333333336;Apartamento
Apartamento;Jacarepaguá;4;2;2;155;3000.0;1664.0;309.0;19.35483870967742;Apartamento
Apartamento;Ipanema;3;1;0;130;8000.0;2000.0;480.0;61.53846153846154;Apartamento
Apartamento;Botafogo;3;1;1;123;4000.0;1188.0;221.0;32.520325203252035;Apartamento
Apartamento;Cachambi;2;0;0;50;900.0;313.0;0.0;18.0;Apartamento
Apartamento;Botafogo;1;0;0;38;1300.0;400.0;25.0;34.21052631578947;Apartamento
Apartamento;Tijuca;2;1;0;88;1100.0;693.0;32.0;12.5;Apartamento
Apartamento;Lins de Vasconcelos;2;0;0;50;900.0;360.0;13.0;18.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;80;1700.0;900.0;195.0;21.25;Apartamento
Apartamento;Copacabana;1;0;0;36;1700.0;632.0;69.0;47.22222222222222;Apartamento
Apartamento;Campo Grande;2;1;0;70;750.0;330.0;0.0;10.714285714285714;Apartamento
Quitinete;Copacabana;1;0;0;30;1150.0;450.0;30.0;38.333333333333336;Apartamento
Apartamento;Freguesia (Jacarepaguá);1;1;0;49;850.0;590.0;37.0;17.346938775510203;Apartamento
Apartamento;Copacabana;1;0;0;37;2200.0;555.0;70.0;59.45945945945946;Apartamento
Apartamento;Ipanema;3;1;1;126;6000.0;1667.0;590.0;47.61904761904762;Apartamento
Apartamento;Gávea;2;1;0;63;3300.0;650.0;0.0;52.38095238095238;Apartamento
Apartamento;Barra da Tijuca;2;1;0;74;2100.0;750.0;0.0;28.37837837837838;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2300.0;1000.0;80.0;32.857142857142854;Apartamento
Apartamento;Barra da Tijuca;4;3;4;292;16000.0;5000.0;1500.0;54.794520547945204;Apartamento
Apartamento;Barra da Tijuca;4;2;1;330;9000.0;3100.0;1085.0;27.272727272727273;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1800.0;560.0;0.0;27.692307692307693;Apartamento
Casa;Campo Grande;2;0;0;70;1000.0;0.0;0.0;14.285714285714286;Casa
Casa;Barra da Tijuca;4;6;2;232;6500.0;1100.0;800.0;28.017241379310345;Casa
Apartamento;Flamengo;3;0;1;110;3800.0;659.0;146.0;34.54545454545455;Apartamento
Apartamento;Botafogo;3;1;1;102;5100.0;1300.0;342.0;50.0;Apartamento
Apartamento;Glória;1;0;0;28;1500.0;250.0;0.0;53.57142857142857;Apartamento
Apartamento;Barra da Tijuca;2;2;1;65;1600.0;1270.0;233.0;24.615384615384617;Apartamento
Apartamento;Engenho Novo;2;1;0;69;1250.0;600.0;0.0;18.115942028985508;Apartamento
Apartamento;Camorim;2;1;0;48;1000.0;340.0;90.0;20.833333333333332;Apartamento
Apartamento;Leblon;4;2;2;240;17900.0;5000.0;1000.0;74.58333333333333;Apartamento
Apartamento;Laranjeiras;4;2;1;350;10000.0;3000.0;403.0;28.571428571428573;Apartamento
Apartamento;Barra da Tijuca;2;1;1;87;2300.0;1482.0;251.0;26.436781609195403;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1500.0;800.0;130.0;21.428571428571427;Apartamento
Apartamento;Barra da Tijuca;3;1;1;75;1900.0;750.0;60.0;25.333333333333332;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;3500.0;1100.0;140.0;43.75;Apartamento
Casa de Condomínio;Barra da Tijuca;5;6;5;1050;15000.0;2000.0;2000.0;14.285714285714286;Casa
Apartamento;Copacabana;3;0;2;130;4000.0;950.0;200.0;30.76923076923077;Apartamento
Apartamento;Cascadura;3;0;0;58;990.0;100.0;0.0;17.06896551724138;Apartamento
Apartamento;Humaitá;2;1;0;72;2900.0;815.0;96.0;40.27777777777778;Apartamento
